248	14
1.000000	2013.583333	4054517.838935	35.700000	1274.490000	579.208300	335482.254789	2.000000	4.000000	24.982400	624.120310	121.546190	14773.476304	50.500000
1.000000	2013.250000	4053175.562500	0.000000	0.000000	292.997800	85847.710805	6.000000	36.000000	24.977440	623.872509	121.544580	14773.084927	70.100000
1.000000	2012.750000	4051162.562500	17.700000	313.290000	350.851500	123096.775052	1.000000	1.000000	24.975440	623.772603	121.531190	14769.830143	37.400000
1.000000	2013.416667	4053846.674953	16.900000	285.610000	368.136300	135524.335378	8.000000	64.000000	24.967500	623.376056	121.544510	14773.067911	42.300000
1.000000	2012.666667	4050827.112453	1.500000	2.250000	23.382840	546.757206	7.000000	49.000000	24.967720	623.387042	121.541020	14772.219543	47.700000
1.000000	2013.416667	4053846.674953	4.500000	20.250000	2275.877000	5179616.119129	3.000000	9.000000	24.963140	623.158359	121.511510	14765.047062	29.300000
1.000000	2013.416667	4053846.674953	10.500000	110.250000	279.172600	77937.340591	7.000000	49.000000	24.975280	623.764611	121.545410	14773.286692	51.600000
1.000000	2012.916667	4051833.508286	14.700000	216.090000	1360.139000	1849978.099321	1.000000	1.000000	24.952040	622.604300	121.548420	14774.018404	24.600000
1.000000	2013.083333	4052504.505602	10.100000	102.010000	279.172600	77937.340591	7.000000	49.000000	24.975280	623.764611	121.545410	14773.286692	47.900000
1.000000	2013.000000	4052169.000000	39.600000	1568.160000	480.697700	231070.278785	4.000000	16.000000	24.973530	623.677201	121.538850	14771.692059	38.800000
1.000000	2013.083333	4052504.505602	29.300000	858.490000	1487.868000	2213751.185424	2.000000	4.000000	24.975420	623.771604	121.517260	14766.444478	27.000000
1.000000	2012.666667	4050827.112453	3.100000	9.610000	383.862400	147350.342134	5.000000	25.000000	24.980850	624.042867	121.543910	14772.922058	56.200000
1.000000	2013.250000	4053175.562500	10.400000	108.160000	276.449000	76424.049601	5.000000	25.000000	24.955930	622.798442	121.539130	14771.760121	33.600000
1.000000	2013.500000	4054182.250000	19.200000	368.640000	557.478000	310781.720484	4.000000	16.000000	24.974190	623.710166	121.537970	14771.478152	47.000000
1.000000	2013.083333	4052504.505602	7.100000	50.410000	451.243800	203620.967038	5.000000	25.000000	24.975630	623.782094	121.546940	14773.658623	57.100000
1.000000	2013.500000	4054182.250000	25.900000	670.810000	4519.690000	20427597.696100	0.000000	0.000000	24.948260	622.415677	121.495870	14761.246427	22.100000
1.000000	2012.750000	4051162.562500	29.600000	876.160000	769.403400	591981.591932	7.000000	49.000000	24.982810	624.140795	121.534080	14770.532601	25.000000
1.000000	2012.750000	4051162.562500	37.900000	1436.410000	488.572700	238703.283185	1.000000	1.000000	24.973490	623.675203	121.534510	14770.637121	34.200000
1.000000	2013.250000	4053175.562500	16.500000	272.250000	323.655000	104752.559025	6.000000	36.000000	24.978410	623.920966	121.542810	14772.654663	49.300000
1.000000	2012.750000	4051162.562500	15.400000	237.160000	205.367000	42175.604689	7.000000	49.000000	24.984190	624.209750	121.542430	14772.562290	55.100000
1.000000	2013.500000	4054182.250000	13.900000	193.210000	4079.418000	16641651.218724	0.000000	0.000000	25.014590	625.729713	121.518160	14766.663210	27.300000
1.000000	2012.916667	4051833.508286	14.700000	216.090000	1935.009000	3744259.830081	2.000000	4.000000	24.963860	623.194306	121.514580	14765.793153	22.900000
1.000000	2013.166667	4052840.029120	12.000000	144.000000	1360.139000	1849978.099321	1.000000	1.000000	24.952040	622.604300	121.548420	14774.018404	25.300000
1.000000	2012.666667	4050827.112453	3.100000	9.610000	577.961500	334039.495482	6.000000	36.000000	24.972010	623.601283	121.547220	14773.726690	47.700000
1.000000	2013.166667	4052840.029120	16.200000	262.440000	289.324800	83708.839895	5.000000	25.000000	24.982030	624.101823	121.543480	14772.817531	46.200000
1.000000	2013.000000	4052169.000000	13.600000	184.960000	4082.015000	16662846.460225	0.000000	0.000000	24.941550	622.080916	121.503810	14763.175845	15.900000
1.000000	2013.500000	4054182.250000	16.800000	282.240000	4066.587000	16537129.828569	0.000000	0.000000	24.942970	622.151752	121.503420	14763.081072	18.200000
1.000000	2013.416667	4053846.674953	36.100000	1303.210000	519.461700	269840.457767	5.000000	25.000000	24.963050	623.153865	121.537580	14771.383352	34.700000
1.000000	2012.750000	4051162.562500	34.400000	1183.360000	512.787100	262950.609926	6.000000	36.000000	24.987480	624.374157	121.543010	14772.703280	34.100000
1.000000	2013.583333	4054517.838935	2.700000	7.290000	533.476200	284596.855966	4.000000	16.000000	24.974450	623.723153	121.547650	14773.831221	53.900000
1.000000	2013.083333	4052504.505602	36.600000	1339.560000	488.819300	238944.308052	8.000000	64.000000	24.970150	623.508391	121.544940	14773.172440	38.300000
1.000000	2013.416667	4053846.674953	21.700000	470.890000	463.962300	215261.015821	9.000000	81.000000	24.970300	623.515882	121.544580	14773.084927	42.000000
1.000000	2013.583333	4054517.838935	35.900000	1288.810000	640.739100	410546.594269	3.000000	9.000000	24.975630	623.782094	121.537150	14771.278830	61.500000
1.000000	2013.416667	4053846.674953	24.200000	585.640000	4605.749000	21212923.851001	0.000000	0.000000	24.946840	622.344826	121.495780	14761.224558	13.400000
1.000000	2012.666667	4050827.112453	29.400000	864.360000	4510.359000	20343338.308881	1.000000	1.000000	24.949250	622.465076	121.495420	14761.137081	13.200000
1.000000	2013.416667	4053846.674953	21.700000	470.890000	512.548700	262706.169872	4.000000	16.000000	24.974000	623.700676	121.538420	14771.587536	44.200000
1.000000	2013.083333	4052504.505602	31.300000	979.690000	1758.406000	3091991.660836	1.000000	1.000000	24.954020	622.703114	121.552820	14775.088050	20.700000
1.000000	2013.583333	4054517.838935	32.100000	1030.410000	1438.579000	2069509.539241	3.000000	9.000000	24.974190	623.710166	121.517500	14766.502806	27.000000
1.000000	2013.083333	4052504.505602	13.300000	176.890000	492.231300	242291.652700	5.000000	25.000000	24.965150	623.258715	121.537370	14771.332307	38.900000
1.000000	2013.083333	4052504.505602	16.100000	259.210000	289.324800	83708.839895	5.000000	25.000000	24.982030	624.101823	121.543480	14772.817531	51.700000
1.000000	2012.833333	4051498.026436	31.700000	1004.890000	1160.632000	1347066.639424	0.000000	0.000000	24.949680	622.486532	121.530090	14769.562775	13.700000
1.000000	2013.416667	4053846.674953	33.600000	1128.960000	371.249500	137826.191250	8.000000	64.000000	24.972540	623.627754	121.540590	14772.115018	41.900000
1.000000	2012.916667	4051833.508286	3.500000	12.250000	56.474250	3189.340913	7.000000	49.000000	24.957440	622.873811	121.537110	14771.269107	53.500000
1.000000	2013.500000	4054182.250000	30.300000	918.090000	4510.359000	20343338.308881	1.000000	1.000000	24.949250	622.465076	121.495420	14761.137081	22.600000
1.000000	2013.083333	4052504.505602	13.300000	176.890000	336.053200	112931.753230	5.000000	25.000000	24.957760	622.889784	121.534380	14770.605522	42.400000
1.000000	2013.416667	4053846.674953	11.000000	121.000000	1931.207000	3729560.476849	2.000000	4.000000	24.963650	623.183821	121.514710	14765.824746	21.300000
1.000000	2013.500000	4054182.250000	5.300000	28.090000	259.660700	67423.679124	6.000000	36.000000	24.975850	623.793083	121.545160	14773.225919	63.200000
1.000000	2012.916667	4051833.508286	17.200000	295.840000	2175.877000	4734440.719129	3.000000	9.000000	24.963030	623.152867	121.512540	14765.297377	27.700000
1.000000	2013.583333	4054517.838935	2.600000	6.760000	533.476200	284596.855966	4.000000	16.000000	24.974450	623.723153	121.547650	14773.831221	55.000000
1.000000	2013.333333	4053511.109769	17.500000	306.250000	995.755400	991528.816629	0.000000	0.000000	24.963050	623.153865	121.549150	14774.195866	25.300000
1.000000	2013.416667	4053846.674953	40.100000	1608.010000	123.742900	15312.305300	8.000000	64.000000	24.976350	623.818059	121.543290	14772.771344	44.300000
1.000000	2013.000000	4052169.000000	1.000000	1.000000	193.584500	37474.958640	6.000000	36.000000	24.965710	623.286676	121.540890	14772.187942	50.700000
1.000000	2013.500000	4054182.250000	8.500000	72.250000	104.810100	10985.157062	5.000000	25.000000	24.966740	623.338106	121.540670	14772.134464	56.800000
1.000000	2013.416667	4053846.674953	30.400000	924.160000	464.223000	215502.993729	6.000000	36.000000	24.979640	623.982415	121.538050	14771.497598	36.200000
1.000000	2012.833333	4051498.026436	12.500000	156.250000	561.984500	315826.578240	5.000000	25.000000	24.987460	624.373157	121.543910	14772.922058	42.000000
1.000000	2013.583333	4054517.838935	6.600000	43.560000	90.456060	8182.298791	9.000000	81.000000	24.974330	623.717159	121.543100	14772.725158	59.000000
1.000000	2013.083333	4052504.505602	35.500000	1260.250000	640.739100	410546.594269	3.000000	9.000000	24.975630	623.782094	121.537150	14771.278830	40.800000
1.000000	2013.583333	4054517.838935	32.500000	1056.250000	424.544200	180237.777754	8.000000	64.000000	24.975870	623.794082	121.539130	14771.760121	36.300000
1.000000	2013.166667	4052840.029120	13.800000	190.440000	4082.015000	16662846.460225	0.000000	0.000000	24.941550	622.080916	121.503810	14763.175845	20.000000
1.000000	2012.916667	4051833.508286	6.800000	46.240000	379.557500	144063.895806	10.000000	100.000000	24.983430	624.171775	121.537620	14771.393075	54.400000
1.000000	2013.500000	4054182.250000	12.300000	151.290000	1360.139000	1849978.099321	1.000000	1.000000	24.952040	622.604300	121.548420	14774.018404	29.500000
1.000000	2013.583333	4054517.838935	35.900000	1288.810000	616.400400	379949.453120	3.000000	9.000000	24.977230	623.862018	121.537670	14771.405229	36.800000
1.000000	2012.833333	4051498.026436	20.500000	420.250000	2185.128000	4774784.376384	3.000000	9.000000	24.963220	623.162353	121.512370	14765.256063	25.600000
1.000000	2012.916667	4051833.508286	38.200000	1459.240000	552.437100	305186.749456	2.000000	4.000000	24.975980	623.799577	121.533810	14770.466973	29.800000
1.000000	2013.000000	4052169.000000	18.000000	324.000000	1414.837000	2001763.736569	1.000000	1.000000	24.951820	622.593321	121.548870	14774.127798	26.500000
1.000000	2013.500000	4054182.250000	11.800000	139.240000	533.476200	284596.855966	4.000000	16.000000	24.974450	623.723153	121.547650	14773.831221	40.300000
1.000000	2013.000000	4052169.000000	30.800000	948.640000	377.795600	142729.515379	6.000000	36.000000	24.964270	623.214777	121.539640	14771.884091	36.800000
1.000000	2013.083333	4052504.505602	13.200000	174.240000	150.934700	22781.283664	7.000000	49.000000	24.967250	623.363573	121.542520	14772.584168	48.100000
1.000000	2012.916667	4051833.508286	25.300000	640.090000	2707.392000	7329971.441664	3.000000	9.000000	24.960560	623.029556	121.508310	14764.269399	17.700000
1.000000	2013.083333	4052504.505602	15.100000	228.010000	383.280500	146903.941680	7.000000	49.000000	24.967350	623.368566	121.544640	14773.099513	43.700000
1.000000	2012.750000	4051162.562500	0.000000	0.000000	338.967900	114899.237230	9.000000	81.000000	24.968530	623.427490	121.544130	14772.975537	50.800000
1.000000	2012.833333	4051498.026436	1.800000	3.240000	1455.798000	2119347.816804	1.000000	1.000000	24.951200	622.562381	121.549000	14774.159401	27.000000
1.000000	2013.583333	4054517.838935	16.900000	285.610000	4066.587000	16537129.828569	0.000000	0.000000	24.942970	622.151752	121.503420	14763.081072	18.300000
1.000000	2012.916667	4051833.508286	8.900000	79.210000	1406.430000	1978045.344900	0.000000	0.000000	24.985730	624.286704	121.527580	14768.952701	48.000000
1.000000	2013.500000	4054182.250000	23.000000	529.000000	3947.945000	15586269.723025	0.000000	0.000000	24.947830	622.394222	121.502430	14762.840496	25.300000
1.000000	2012.833333	4051498.026436	0.000000	0.000000	274.014400	75083.891407	1.000000	1.000000	24.974800	623.740635	121.530590	14769.684306	45.400000
1.000000	2013.250000	4053175.562500	9.100000	82.810000	1402.016000	1965648.864256	0.000000	0.000000	24.985690	624.284705	121.527600	14768.957562	43.200000
1.000000	2012.916667	4051833.508286	20.600000	424.360000	2469.645000	6099146.426025	4.000000	16.000000	24.961080	623.055515	121.510460	14764.791889	21.800000
1.000000	2012.916667	4051833.508286	31.900000	1017.610000	1146.329000	1314070.176241	0.000000	0.000000	24.949200	622.462581	121.530760	14769.725626	16.100000
1.000000	2012.916667	4051833.508286	40.900000	1672.810000	167.598900	28089.391281	5.000000	25.000000	24.966300	623.316136	121.540260	14772.034801	41.000000
1.000000	2012.916667	4051833.508286	8.000000	64.000000	104.810100	10985.157062	5.000000	25.000000	24.966740	623.338106	121.540670	14772.134464	51.800000
1.000000	2013.416667	4053846.674953	6.400000	40.960000	90.456060	8182.298791	9.000000	81.000000	24.974330	623.717159	121.543100	14772.725158	59.500000
1.000000	2013.083333	4052504.505602	28.400000	806.560000	617.442400	381235.117318	3.000000	9.000000	24.977460	623.873508	121.532990	14770.267658	34.600000
1.000000	2013.416667	4053846.674953	16.400000	268.960000	289.324800	83708.839895	5.000000	25.000000	24.982030	624.101823	121.543480	14772.817531	51.000000
1.000000	2013.416667	4053846.674953	6.400000	40.960000	90.456060	8182.298791	9.000000	81.000000	24.974330	623.717159	121.543100	14772.725158	62.200000
1.000000	2013.500000	4054182.250000	17.500000	306.250000	964.749600	930741.790700	4.000000	16.000000	24.988720	624.436127	121.534110	14770.539893	38.200000
1.000000	2012.833333	4051498.026436	12.700000	161.290000	170.128900	28943.842615	1.000000	1.000000	24.973710	623.686191	121.529840	14769.502010	32.900000
1.000000	2013.083333	4052504.505602	1.100000	1.210000	193.584500	37474.958640	6.000000	36.000000	24.965710	623.286676	121.540890	14772.187942	54.400000
1.000000	2012.750000	4051162.562500	0.000000	0.000000	208.390500	43426.600490	6.000000	36.000000	24.956180	622.810920	121.538440	14771.592398	45.700000
1.000000	2012.666667	4050827.112453	32.700000	1069.290000	392.445900	154013.784427	6.000000	36.000000	24.963980	623.200297	121.542500	14772.579306	30.500000
1.000000	2012.833333	4051498.026436	0.000000	0.000000	292.997800	85847.710805	6.000000	36.000000	24.977440	623.872509	121.544580	14773.084927	71.000000
1.000000	2013.083333	4052504.505602	17.200000	295.840000	189.518100	35917.110228	8.000000	64.000000	24.977070	623.854026	121.543080	14772.720296	47.100000
1.000000	2013.333333	4053511.109769	12.200000	148.840000	1360.139000	1849978.099321	1.000000	1.000000	24.952040	622.604300	121.548420	14774.018404	26.600000
1.000000	2013.416667	4053846.674953	31.400000	985.960000	592.500600	351056.961000	2.000000	4.000000	24.972600	623.630751	121.535610	14770.904498	34.100000
1.000000	2013.583333	4054517.838935	4.000000	16.000000	2147.376000	4611223.685376	3.000000	9.000000	24.962990	623.150870	121.512840	14765.370285	28.400000
1.000000	2013.083333	4052504.505602	8.100000	65.610000	104.810100	10985.157062	5.000000	25.000000	24.966740	623.338106	121.540670	14772.134464	51.600000
1.000000	2013.583333	4054517.838935	33.300000	1108.890000	196.617200	38658.323336	7.000000	49.000000	24.977010	623.851029	121.542240	14772.516104	39.400000
1.000000	2013.416667	4053846.674953	9.900000	98.010000	2102.427000	4420199.290329	3.000000	9.000000	24.960440	623.023565	121.514620	14765.802874	23.100000
1.000000	2013.333333	4053511.109769	14.800000	219.040000	393.260600	154653.899512	6.000000	36.000000	24.961720	623.087465	121.538120	14771.514613	7.600000
1.000000	2012.666667	4050827.112453	30.600000	936.360000	143.838300	20689.456547	8.000000	64.000000	24.981550	624.077840	121.541420	14772.316776	53.300000
1.000000	2013.083333	4052504.505602	20.600000	424.360000	737.916100	544520.170639	2.000000	4.000000	24.980920	624.046364	121.547390	14773.768016	46.400000
1.000000	2013.000000	4052169.000000	30.900000	954.810000	6396.283000	40912436.216089	1.000000	1.000000	24.943750	622.190664	121.478830	14757.106138	12.200000
1.000000	2013.000000	4052169.000000	13.600000	184.960000	4197.349000	17617738.627801	0.000000	0.000000	24.938850	621.946239	121.503830	14763.180705	13.000000
1.000000	2013.500000	4054182.250000	25.300000	640.090000	1583.722000	2508175.373284	3.000000	9.000000	24.966220	623.312141	121.517090	14766.403162	30.600000
1.000000	2013.500000	4054182.250000	16.600000	275.560000	289.324800	83708.839895	5.000000	25.000000	24.982030	624.101823	121.543480	14772.817531	59.600000
1.000000	2013.166667	4052840.029120	13.300000	176.890000	492.231300	242291.652700	5.000000	25.000000	24.965150	623.258715	121.537370	14771.332307	31.300000
1.000000	2013.500000	4054182.250000	13.600000	184.960000	492.231300	242291.652700	5.000000	25.000000	24.965150	623.258715	121.537370	14771.332307	48.000000
1.000000	2013.250000	4053175.562500	31.500000	992.250000	414.947600	172181.510746	4.000000	16.000000	24.981990	624.099824	121.544640	14773.099513	32.500000
1.000000	2013.416667	4053846.674953	0.000000	0.000000	185.429600	34384.136556	0.000000	0.000000	24.971100	623.555835	121.531700	14769.954105	45.500000
1.000000	2012.916667	4051833.508286	9.900000	98.010000	279.172600	77937.340591	7.000000	49.000000	24.975280	623.764611	121.545410	14773.286692	57.400000
1.000000	2013.166667	4052840.029120	1.100000	1.210000	193.584500	37474.958640	6.000000	36.000000	24.965710	623.286676	121.540890	14772.187942	48.600000
1.000000	2013.083333	4052504.505602	38.600000	1489.960000	804.689700	647525.513286	4.000000	16.000000	24.978380	623.919467	121.534770	14770.700319	62.900000
1.000000	2013.250000	4053175.562500	3.800000	14.440000	383.862400	147350.342134	5.000000	25.000000	24.980850	624.042867	121.543910	14772.922058	55.000000
1.000000	2013.083333	4052504.505602	41.300000	1705.690000	124.991200	15622.800077	6.000000	36.000000	24.966740	623.338106	121.540390	14772.066401	60.700000
1.000000	2013.416667	4053846.674953	38.500000	1482.250000	216.832900	47016.506522	7.000000	49.000000	24.980860	624.043366	121.541620	14772.365392	41.000000
1.000000	2013.250000	4053175.562500	29.600000	876.160000	535.527000	286789.167729	8.000000	64.000000	24.980920	624.046364	121.536530	14771.128124	37.500000
1.000000	2013.500000	4054182.250000	4.000000	16.000000	2147.376000	4611223.685376	3.000000	9.000000	24.962990	623.150870	121.512840	14765.370285	30.700000
1.000000	2013.166667	4052840.029120	26.600000	707.560000	482.758100	233055.383116	5.000000	25.000000	24.974330	623.717159	121.538630	14771.638582	37.500000
1.000000	2012.833333	4051498.026436	18.000000	324.000000	373.393700	139422.855200	8.000000	64.000000	24.986600	624.330180	121.540820	14772.170926	39.500000
1.000000	2012.666667	4050827.112453	33.400000	1115.560000	186.968600	34957.257386	6.000000	36.000000	24.966040	623.303153	121.542110	14772.484503	42.200000
1.000000	2012.916667	4051833.508286	18.900000	357.210000	1009.235000	1018555.285225	0.000000	0.000000	24.963570	623.179827	121.549510	14774.283381	20.800000
1.000000	2012.750000	4051162.562500	11.400000	129.960000	390.568400	152543.675079	5.000000	25.000000	24.979370	623.968926	121.542450	14772.567152	46.800000
1.000000	2013.500000	4054182.250000	13.600000	184.960000	319.070800	101806.175413	6.000000	36.000000	24.964950	623.248729	121.542770	14772.644939	47.400000
1.000000	2013.166667	4052840.029120	10.000000	100.000000	942.466400	888242.915129	0.000000	0.000000	24.978430	623.921965	121.524060	14768.097159	43.500000
1.000000	2012.666667	4050827.112453	12.900000	166.410000	492.231300	242291.652700	5.000000	25.000000	24.965150	623.258715	121.537370	14771.332307	42.500000
1.000000	2013.250000	4053175.562500	16.200000	262.440000	289.324800	83708.839895	5.000000	25.000000	24.982030	624.101823	121.543480	14772.817531	51.400000
1.000000	2013.333333	4053511.109769	5.100000	26.010000	1559.827000	2433060.269929	3.000000	9.000000	24.972130	623.607277	121.516270	14766.203875	28.900000
1.000000	2013.416667	4053846.674953	19.800000	392.040000	640.607100	410377.456570	5.000000	25.000000	24.970170	623.509390	121.546470	14773.544369	37.500000
1.000000	2013.500000	4054182.250000	13.600000	184.960000	492.231300	242291.652700	5.000000	25.000000	24.965150	623.258715	121.537370	14771.332307	40.100000
1.000000	2013.083333	4052504.505602	11.900000	141.610000	1360.139000	1849978.099321	1.000000	1.000000	24.952040	622.604300	121.548420	14774.018404	28.400000
1.000000	2012.916667	4051833.508286	2.100000	4.410000	451.243800	203620.967038	5.000000	25.000000	24.975630	623.782094	121.546940	14773.658623	45.500000
1.000000	2012.750000	4051162.562500	0.000000	0.000000	185.429600	34384.136556	0.000000	0.000000	24.971100	623.555835	121.531700	14769.954105	52.200000
1.000000	2012.750000	4051162.562500	3.200000	10.240000	489.882100	239984.471900	8.000000	64.000000	24.970170	623.509390	121.544940	14773.172440	43.200000
1.000000	2013.500000	4054182.250000	16.400000	268.960000	3780.590000	14292860.748100	0.000000	0.000000	24.932930	621.650998	121.512030	14765.173435	45.100000
1.000000	2012.666667	4050827.112453	34.900000	1218.010000	179.453800	32203.666334	8.000000	64.000000	24.973490	623.675203	121.542450	14772.567152	39.700000
1.000000	2013.250000	4053175.562500	35.800000	1281.640000	170.731100	29149.108507	7.000000	49.000000	24.967190	623.360576	121.542690	14772.625492	48.500000
1.000000	2013.500000	4054182.250000	4.900000	24.010000	387.772100	150367.201538	9.000000	81.000000	24.981180	624.059354	121.537880	14771.456275	44.700000
1.000000	2013.333333	4053511.109769	12.000000	144.000000	1360.139000	1849978.099321	1.000000	1.000000	24.952040	622.604300	121.548420	14774.018404	28.900000
1.000000	2013.250000	4053175.562500	6.500000	42.250000	376.170900	141504.546007	6.000000	36.000000	24.954180	622.711099	121.537130	14771.273969	40.900000
1.000000	2013.500000	4054182.250000	16.900000	285.610000	4066.587000	16537129.828569	0.000000	0.000000	24.942970	622.151752	121.503420	14763.081072	20.700000
1.000000	2013.166667	4052840.029120	13.800000	190.440000	4082.015000	16662846.460225	0.000000	0.000000	24.941550	622.080916	121.503810	14763.175845	15.600000
1.000000	2013.583333	4054517.838935	30.700000	942.490000	1264.730000	1599541.972900	0.000000	0.000000	24.948830	622.444118	121.529540	14769.429093	18.300000
1.000000	2013.250000	4053175.562500	16.100000	259.210000	815.931400	665744.049506	4.000000	16.000000	24.978860	623.943447	121.534640	14770.668720	35.600000
1.000000	2013.000000	4052169.000000	11.600000	134.560000	390.568400	152543.675079	5.000000	25.000000	24.979370	623.968926	121.542450	14772.567152	39.400000
1.000000	2012.666667	4050827.112453	15.500000	240.250000	815.931400	665744.049506	4.000000	16.000000	24.978860	623.943447	121.534640	14770.668720	37.400000
1.000000	2012.916667	4051833.508286	3.500000	12.250000	49.661050	2466.219887	8.000000	64.000000	24.958360	622.919734	121.537560	14771.378491	57.800000
1.000000	2013.416667	4053846.674953	19.200000	368.640000	616.400400	379949.453120	3.000000	9.000000	24.977230	623.862018	121.537670	14771.405229	39.600000
1.000000	2012.750000	4051162.562500	16.000000	256.000000	4066.587000	16537129.828569	0.000000	0.000000	24.942970	622.151752	121.503420	14763.081072	11.600000
1.000000	2013.500000	4054182.250000	8.500000	72.250000	104.810100	10985.157062	5.000000	25.000000	24.966740	623.338106	121.540670	14772.134464	55.500000
1.000000	2012.833333	4051498.026436	0.000000	0.000000	185.429600	34384.136556	0.000000	0.000000	24.971100	623.555835	121.531700	14769.954105	55.200000
1.000000	2012.916667	4051833.508286	13.700000	187.690000	1236.564000	1529090.526096	1.000000	1.000000	24.976940	623.847532	121.553910	14775.353036	30.600000
1.000000	2013.416667	4053846.674953	0.000000	0.000000	292.997800	85847.710805	6.000000	36.000000	24.977440	623.872509	121.544580	14773.084927	73.600000
1.000000	2013.416667	4053846.674953	28.200000	795.240000	330.085400	108956.371293	8.000000	64.000000	24.974080	623.704672	121.540110	14771.998339	43.400000
1.000000	2013.083333	4052504.505602	27.600000	761.760000	515.112200	265340.578589	5.000000	25.000000	24.962990	623.150870	121.543200	14772.749466	37.400000
1.000000	2013.416667	4053846.674953	8.400000	70.560000	1962.628000	3851908.666384	1.000000	1.000000	24.954680	622.736054	121.554810	14775.571834	23.500000
1.000000	2013.333333	4053511.109769	24.000000	576.000000	4527.687000	20499949.569969	0.000000	0.000000	24.947410	622.373266	121.496280	14761.346054	14.400000
1.000000	2013.083333	4052504.505602	3.600000	12.960000	383.862400	147350.342134	5.000000	25.000000	24.980850	624.042867	121.543910	14772.922058	58.800000
1.000000	2013.583333	4054517.838935	6.600000	43.560000	90.456060	8182.298791	9.000000	81.000000	24.974330	623.717159	121.543100	14772.725158	58.100000
1.000000	2013.083333	4052504.505602	41.300000	1705.690000	401.880700	161508.097032	4.000000	16.000000	24.983260	624.163280	121.544600	14773.089789	35.100000
1.000000	2013.416667	4053846.674953	4.300000	18.490000	432.038500	186657.265482	7.000000	49.000000	24.980500	624.025380	121.537780	14771.431967	45.200000
1.000000	2013.083333	4052504.505602	30.200000	912.040000	472.174500	222948.758450	3.000000	9.000000	24.970050	623.503397	121.537580	14771.383352	36.500000
1.000000	2012.833333	4051498.026436	13.900000	193.210000	4573.779000	20919454.340841	0.000000	0.000000	24.948670	622.436135	121.495070	14761.052034	19.200000
1.000000	2013.083333	4052504.505602	33.000000	1089.000000	181.076600	32788.735068	9.000000	81.000000	24.976970	623.849030	121.542620	14772.608476	42.000000
1.000000	2013.500000	4054182.250000	13.100000	171.610000	1144.436000	1309733.758096	4.000000	16.000000	24.991760	624.588068	121.534560	14770.649274	36.700000
1.000000	2013.083333	4052504.505602	14.000000	196.000000	438.851300	192590.463512	1.000000	1.000000	24.974930	623.747129	121.527300	14768.884645	42.600000
1.000000	2012.666667	4050827.112453	26.900000	723.610000	4449.270000	19796003.532900	0.000000	0.000000	24.948980	622.451603	121.496210	14761.329044	15.500000
1.000000	2013.166667	4052840.029120	11.600000	134.560000	201.893900	40761.146857	8.000000	64.000000	24.984890	624.244728	121.541210	14772.265728	55.900000
1.000000	2013.500000	4054182.250000	13.500000	182.250000	2147.376000	4611223.685376	3.000000	9.000000	24.962990	623.150870	121.512840	14765.370285	23.600000
1.000000	2013.500000	4054182.250000	17.000000	289.000000	4082.015000	16662846.460225	0.000000	0.000000	24.941550	622.080916	121.503810	14763.175845	18.800000
